6,,1681APAGYA,ADANSI EAST,mtn,915.7,0.000215,0,0,951.7,0,0,0,962.2,0,0,0,1818,0.000289,0,0,1820,0,0,0,1825,0,0,0,2120,0.000255,0,0,2125,0,0,0,2135,0,0,0,0,0,0,0
6,,KNUST,EJISU,airtel,918,0.000281,0,0,924.7,0,0,0,936.4,0,0,0,1821,0.000306,0,0,1827,0,0,0,1836,0,0,0,0,0,0,0,2142,0,0,0,2151,0,0,0,0,0,0,0
6,,Atasomanso_2,ATWIMA-KWANWOMA,airtel,918.1,0.00020173,0,0,927.3,0,0,0,937.2,0,0,0,1818,0.00021723,0,0,1829,0,0,0,1836,0,0,0,2124,0.0002544,0,0,2136,0,0,0,2129,0,0,0,0,0,0,0
6,,Dwoamin,AMANSIE,airtel,918.8,0.000321,0,0,921.7,0,0,0,930.2,0,0,0,1800,0.000312,0,0,1809,0,0,0,1818,0,0,0,2121,0.000214,0,0,2129,0,0,0,2139,0,0,0,0,0,0,0
6,,Nyankumaso,ADANSI,airtel,919.7,0.000189,0,0,945.7,0,0,0,957.4,0,0,0,1844,0.000101,0,0,1847,0,0,0,1850,0,0,0,2120,0.000127,0,0,2124,0,0,0,2126,0,0,0,0,0,0,0
6,,Ntonso,Amansie East,airtel,919.7,0.00037528,0,0,924.7,0,0,0,960.2,0,0,0,1810,0.0000887,0,0,1821,0,0,0,1835,0,0,0,2127,0.00011421,0,0,2138,0,0,0,2188,0,0,0,0,0,0,0
6,,3712KOWEA,ADANSI EAST,mtn,920.2,0.000641,0,0,944.2,0,0,0,932.7,0,0,0,1801,0.000161,0,0,1812,0,0,0,1820,0,0,0,2122,0.000121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,Amoyu,Asante Akim North,airtel,921.2,0.0003077,0,0,925.7,0,0,0,945.2,0,0,0,1818,0.00086888,0,0,0,0,0,0,0,0,0,0,2122,0.00036029,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,,Cape Coast TX,CAPE COAST,airtel,921.2,0.00046288,462.88,0.03,934.2,0.00046288,462.88,0.03,953.7,0,462.88,0.03,1817,0.00077794,777.94,0.02,1841,0.00077794,777.94,0.02,2127,0.00072008,720.08,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,ABUAKWA,ATWIMA-KWANWOMA,airtel,921.3,0.000121,0,0,926.8,0,0,0,941.5,0,0,0,1819,0.000205,0,0,1824,0,0,0,1835,0,0,0,2124,0.0001,0,0,2128,0,0,0,2133,0,0,0,0,0,0,0
6,,Abuakwa,Atwima Nwabiagya,tigo,921.3,0.000121,0,0,926.8,0,0,0,941.5,0,0,0,1819,0.000205,0,0,1824,0,0,0,1835,0,0,0,2124,0.0001,0,0,2128,0,0,0,2133,0,0,0,0,0,0,0
6,,2994ATWIMA_BOKO,KUMASI METRO,mtn,921.5,0.00015979,0,0,926.7,0,0,0,920.2,0,0,0,1818,0.0001085,0,0,1821,0,0,0,1836,0,0,0,2124,0.00017921,0,0,2128,0,0,0,2131,0,0,0,0,0,0,0
6,,Menumsu,ODOTOBRI,airtel,921.7,0.00008919,0,0,927.1,0,0,0,951.2,0,0,0,1800,0.00002438,0,0,1809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,FERESO,AMANSIE EAST,vodafone,921.7,0.000538,0,0,954.7,0,0,0,939.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,,Tiptoe Lane,Accra Metropolis,tigo,921.7,0.00002724,27.24,0.07,951.2,0.00007868,78.68,0.4,945.7,0.0000991,99.1,0.45,959.2,0.00000115,1.15,1.55,953.7,0.00043979,439.79,0.96,955.2,0.00000174,1.74,2.07,91.81,0.00000103,1.03,0.04,91.97,0.00001723,17.23,0.01,919.9,0.00007514,75.14,0.01,921.2,0.00000136,1.36,0.5
6,,Boankra,EJISU,airtel,921.7,0.00010869,0,0,932.2,0,0,0,959.2,0,0,0,1824,0.00002755,0,0,0,0,0,0,0,0,0,0,2128,0.00006058,0,0,2162,0,0,0,0,0,0,0,0,0,0,0
7,,Akropong,AKROPONG,airtel,921.7,35.41,0,0,1841,4.4,0,0,2123,86.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,AKROPONG,ATWIMA NWABIAGYA,vodafone,921.7,35.41,0,0,1841,4.4,0,0,2123,86.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,BOANKRA,EJISU/JUABENG,vodafone,921.7,0.00010869,0,0,932.2,0,0,0,959.2,0,0,0,1824,0.00002755,0,0,0,0,0,0,0,0,0,0,2128,0.00006058,0,0,2162,0,0,0,0,0,0,0,0,0,0,0
6,,2681BONSAASO,AMANSIE WEST,mtn,921.7,0.000368,0,0,931.7,0,0,0,953.2,0,0,0,1830,0.0000619,0,0,1859,0,0,0,1864,0,0,0,2128,0.000303,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,Boankra,Ejisu-Juaben Municipal,tigo,921.7,0.00010869,0,0,932.2,0,0,0,959.2,0,0,0,1824,0.00002755,0,0,0,0,0,0,0,0,0,0,2128,0.00006058,0,0,2162,0,0,0,0,0,0,0,0,0,0,0
7,,Akropong,Akuapim North,tigo,921.7,35.41,0,0,1841,4.4,0,0,2123,86.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,ABOMOSU,KWABEN,airtel,921.81,120.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Abomosu,Atiwa,tigo,921.81,120.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,ADANSI_BROFOYEDRU,ADANSI NORTH,vodafone,922.2,0.000167,0,0,936.7,0,0,0,946.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,Manso Adubia,Amansie West,tigo,922.7,0.0000813,0,0,931.2,0,0,0,947.2,0,0,0,1815,0.0000858,0,0,1824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Koforidua Newtown,New - Juaben Municipal,tigo,922.7,83,0,0,1817,3.42,0,0,2142,206.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Ekye Amanfrom,ABEFITI,airtel,922.7,75.28,0,0,1823,500.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Ekye Amanfrom,Kwahu North,tigo,922.7,75.28,0,0,1823,500.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,ASUBOA,BIRIM-ANAFO,airtel,922.7,44.51,0,0,1821,53.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,BEKWAE_ADANKRAGYA,AMANSIE EAST,vodafone,922.7,0.00023435,0,0,932.2,0,0,0,934.3,0,0,0,1806,0.00088971,0,0,1832,0,0,0,1844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Akim Asuboa,Birim South,tigo,922.7,44.15,0,0,1821,5337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,0834ANYINAM,EAST AKIM,mtn,922.7,113.68,0,0,0,0,0,0,0,0,0,0,1823,16.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,0821SENCHI,ASUOGYAMAN,mtn,922.7,240.09,0,0,1860,46.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Akuse,YILO-KROBO-OSUDOKU,airtel,923.3,61.52,0,0,1823,11.53,0,0,2122,44.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Akuse,Lower Manya Krobo,tigo,923.3,61.52,0,0,1823,11.53,0,0,2122,44.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Tease,AFRAM,airtel,923.7,20.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,TEASE,AFRAM PLAINS,vodafone,923.7,20.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Tease,Kwahu North,tigo,923.7,20.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,Adomanu,AKROKERRI DOMPOASE,airtel,924.2,0.000194,0,0,934.2,0,0,0,958.7,0,0,0,1820,0.000805,0,0,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,,ABURA_DUNKWA_GT,ABURA/ASEBU/KWAMANKESE,vodafone,924.2,0.00096143,961.43,0,931.2,0.00096143,961.43,0,946.3,0,961.43,0,1841,0.00004041,40.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,1892ASUBOA,BIRIM SOUTH,mtn,924.2,506.79,0,0,1821,40.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Akim Oda,Birim Central,tigo,924.2,30.07,0,0,0,0,0,0,0,0,0,0,1860,31.31,0,0,0,0,0,0,0,0,0,0,2123,177.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,0855AKUAPIM_MPG,AKWAPIM NORTH,mtn,924.2,3.58,0,0,1823,87.4,0,0,2122,27.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,DCS_ASAMANKESE,WEST AKIM,vodafone,924.3,180.14,0,0,1824,163.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,LARBIKROM,BIRIM NORTH,vodafone,924.7,1.11,0,0,18,28.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,1870OSIEM,EAST AKIM,mtn,924.7,685.81,0,0,1821,20.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,1880AFOSU,BIRIM NORTH,mtn,924.7,3.67,0,0,1823,4.93,0,0,2123,280.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,1734LARTEH_2,AKWAPIM NORTH,mtn,924.7,243.85,0,0,1860,25.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Aburi(old108),AKUAPIM SOUTH,expresso,924.7,69.66,0,0,1860,86.92,0,0,2122,37.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Adowso(old109),AKUAPIM NORTH,expresso,924.7,58.76,0,0,1860,19.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Akroponq Akwapim(old110),AKUAPIM NORTH,expresso,924.7,41.03,0,0,0,0,0,0,0,0,0,0,1860,23.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,ABESEWA,AMANSIE EAST,vodafone,924.7,0.00022,0,0,938.7,0,0,0,946.2,0,0,0,1842,0.000107,0,0,1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,ABENASE,BIRIM NORTH,vodafone,924.7,39.81,0,0,1820,15.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,ADAWSO_KA,AKWAPIM NORTH,vodafone,924.7,58.76,0,0,1860,19.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,ASIAKWA_GT,EAST AKIM,vodafone,924.7,175.51,0,0,1820,28.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,2784ATOBRISO,KWAEBIBIREM,mtn,924.7,65.6,0,0,1860,54.57,0,0,2140,34.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,2787AKIM_ODA_2,BIRIM SOUTH,mtn,924.7,180.65,0,0,1821,53.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Apedwa Junction,East Akim Municipal,tigo,924.7,530.38,0,0,1821,15.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Begro,Fanteakwa,tigo,924.7,81.17,0,0,1860,42.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,0840ADOAGYIRI,AKWAPIM SOUTH,mtn,924.7,128.94,0,0,1830,40.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,ATONSU_1,EJISU,airtel,925.1,0.000505,0,0,931.2,0,0,0,943.7,0,0,0,1821,0.000181,0,0,1850,0,0,0,1865,0,0,0,2120,0.0000744,0,0,2128,0,0,0,2132,0,0,0,0,0,0,0
6,,Kwamo,EJISU,airtel,925.2,0.000159,0,0,933.3,0,0,0,956.2,0,0,0,1815,0.000477,0,0,1829,0,0,0,2122,0.000307,0,0,2138,0,0,0,2163,0,0,0,1860,0,0,0,0,0,0,0
6,,Hwereso,EJISU,airtel,925.2,0.000502,0,0,930.72,0,0,0,952.7,0,0,0,1812,0.0000869,0,0,2123,0.000117,0,0,0,0,0,0,2123,0.000118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,KOKOBEN,ATWIMA-KWANWOMA,airtel,925.2,0.0000643,0,0,935.7,0,0,0,954.7,0,0,0,1820,0.00005067,0,0,1850,0,0,0,1860,0,0,0,0,0,0,0,0,0,0,0,2169,0,0,0,0,0,0,0
7,,Suhum Ayekotse,SUHUM,airtel,925.2,162.48,0,0,1821,24.35,0,0,2122,180.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Obo,NKAWKAW,airtel,925.2,150.42,0,0,1841,88.06,0,0,2121,41.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Somanya(old111),YILO KROBO,expresso,925.2,11.51,0,0,1830,853.9,0,0,2122,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,,NSANFU,Mfantsiman,vodafone,925.2,0.00006205,62.05,0,1860,0.002885,2885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,KDUA_CATHOLIC_DIOCESES,NEW JUABENG,vodafone,925.2,108.11,0,0,1836,155.63,0,0,2121,139.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,0965BOGU,ASANTE AKIM SOUTH,mtn,925.2,0.000816,0,0,956.7,0,0,0,0,0,0,0,1811,0.000236,0,0,1880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,0969POANO,AMANSIE EAST,mtn,925.2,0.000316,0,0,952.7,0,0,0,959.2,0,0,0,1823,0.000037,0,0,1831,0,0,0,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,,1826CAPECOAST5,CAPE COAST,mtn,925.2,0.00082801,828.01,0.04,952.7,0.00082801,828.01,0.04,957.7,0,828.01,0.04,1821,0.00052589,525.89,0.02,1841,0.00052589,525.89,0.02,2163,0.0002174,217.4,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,1857BEGORO_2,FANTEAKWA,mtn,925.2,689.16,0,0,1860,41.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,1882NKWANTANANG,KWAEBIBIREM,mtn,925.2,1.08,0,0,1820,95.46,0,0,2140,28.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,1865NSAWAM_4,AKWAPIM SOUTH,mtn,925.2,142,0,0,1832,709.7,0,0,2127,7.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,Kokoben,Botsomtwe,tigo,925.2,0.0000643,0,0,935.7,0,0,0,954.7,0,0,0,1820,0.00005067,0,0,1850,0,0,0,1860,0,0,0,0,0,0,0,0,0,0,0,2169,0,0,0,0,0,0,0
7,,Suhum Ayekotse,Suhum / Kraboa / Coaltar,tigo,925.2,162.48,0,0,1821,24.35,0,0,2122,180.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,Asafo,Kumasi Metropolitan Assembly,airtel,925.2,84.31,0,0,1853,158.59,0,0,2140,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Adeiso ,ASAMANKESE,airtel,925.2,50.25,0,0,1824,10.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,,ABAKRAMPA,ABURA/ASEBU/KWAMANKESE,vodafone,925.2,0.00003516,35.16,0,939.2,0.00003516,35.16,0,953.2,0,35.16,0,1841,0.00007483,74.83,0,1851,0.00007483,74.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,ABETIFI,KWAHU SOUTH,vodafone,925.2,4.16,0,0,1829,285.51,0,0,2123,593.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,AKUSE_VRA,ASUOGYAMAN,vodafone,925.2,17.86,0,0,1821,221.73,0,0,2121,32.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,APEDWA,EAST AKIM,vodafone,925.2,38.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,BEGORO_EA,FANTEAKWA,vodafone,925.2,63.97,0,0,1860,18.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,3714ASAMAKESE_4,WEST AKIM,mtn,925.2,177.42,0,0,1823,13.58,0,0,2138,93.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,3740APROKUMASI,BIRIM SOUTH,mtn,925.2,70.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,,Abakrampa,Abura / Asebu / Kwamankese,tigo,925.2,0.00003516,35.16,0,939.2,0.00003516,35.16,0,953.2,0,35.16,0,1841,0.00007483,74.83,0,1851,0.00007483,74.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Abetifi,Kwahu East,tigo,925.2,4.16,0,0,1829,285.51,0,0,2123,593.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Asafo,East Akim Municipal,tigo,925.2,84.31,0,0,1853,158.59,0,0,2140,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,CRIG,East Akim Municipal,tigo,925.2,658.47,0,0,1842,93.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,0300FUMESUA_3,EJISU/JUABENG,mtn,925.2,0.00096588,0,0,930.2,0,0,0,942.2,0,0,0,1811,0.00085084,0,0,1823,0,0,0,1853,0,0,0,2138,0.00051274,0,0,2163,0,0,0,2170,0,0,0,0,0,0,0
6,,0430ODUOM,KUMASI METRO,mtn,925.2,0.00002184,0,0.22,1821,0.00002661,0,0.61,2123,0.00010078,0,0.31,936.2,0.00002713,0,0.14,1821,0.00001834,0,0.14,2162,0.00000337,0,0.05,957.7,0.00063142,0,1.14,1827,0.00002986,0,0.18,2163,0.00002941,0,0.17,0,0,0,0
7,,Somanya,YILO-KROBO-OSUDOKU,airtel,925.7,127.92,0,0,1821,97.49,0,0,2142,525.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,SOMANYA,MANYA KROBO,vodafone,925.7,127.92,0,0,1821,97.49,0,0,2142,525.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Somanya,Yilo Krobo,tigo,925.7,127.92,0,0,1821,97.49,0,0,2142,525.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,Ejisu(old86),EJISU JUABENG,expresso,925.7,0.0000763,0,0,956.2,0,0,0,953.3,0,0,0,1815,0.0000102,0,0,1844,0,0,0,1853,0,0,0,2127,0.0000219,0,0,2163,0,0,0,2170,0,0,0,0,0,0,0
7,,Nkawkaw(old107),KWAHU WEST,expresso,925.7,338.97,0,0,1820,403.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,DOMPOASE_GT,ADANSI NORTH,vodafone,925.7,0.0000236,0,0,932.2,0,0,0,951.2,0,0,0,0,0,0,0,1853,0.002525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,SUHUM_GT,SUHUM/KRABOA/COALTAR,vodafone,925.7,3.9,0,0,1808,28.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,1689OBUASI_4,ADANSI WEST,mtn,925.7,0.000298,0,0,955.2,0,0,0,959.2,0,0,0,1824,0.0000788,0,0,1851,0,0,0,1860,0,0,0,2139,0.0000322,0,0,2163,0,0,0,2170,0,0,0,0,0,0,0
7,,1852AKWADUM_ER,NEW JUABENG,mtn,925.7,306.1,0,0,1854,375.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,1853ASAMANKESE3,WEST AKIM,mtn,925.7,535.92,0,0,0,0,0,0,1821,32.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Odumase Krobo,MANYA KROBO,airtel,925.7,116.14,0,0,1806,7.06,0,0,2123,94.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Odumase Krobo,Lower Manya Krobo,tigo,925.7,116.14,0,0,1806,7.06,0,0,2123,94.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,Asikuma(old113),ASUOGYAMAN,expresso,925.7,5.25,0,0,1860,23.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,ASOKWA_JUNCTION,ADANSI NORTH,vodafone,925.7,0.000353,0,0,931.2,0,0,0,945.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,2976PIASE,EJISU/JUABENG,mtn,925.7,0.000457,0,0,947.2,0,0,0,955.2,0,0,0,1853,0.0000653,0,0,0,0,0,0,0,0,0,0,2123,0.0000763,0,0,2163,0,0,0,0,0,0,0,0,0,0,0
7,,3707SOMANYA_3,MANYA KROBO,mtn,925.7,1.29,0,0,1821,132.33,0,0,2121,687.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,3885SOMANYA_5,YILO KROBO,mtn,925.7,127.92,0,0,1821,97.49,0,0,2142,525.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,3825NSUKWAO,NEW JUABENG,mtn,925.7,173.2,0,0,1821,73.39,0,0,2123,94.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,3827KDUA_GARDEN,NEW JUABENG,mtn,925.7,326.09,0,0,1800,42.37,0,0,2128,799.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,,WHEREMOASE,ADANSI NORTH,vodafone,925.7,0.00007268,0,0,948.7,0,0,0,949.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2138,0.00012615,0,0,2163,0,0,0,0,0,0,0,0,0,0,0
6,,0342SOUTH_PATAS,KUMASI METRO,mtn,925.7,0.00101,0,1.45,1853,0.0001075,0,0.34,2163,0.00038102,0,0.62,953.7,0.00021435,0,0.66,1853,0.00015078,0,0.4,2163,0.00003641,0,0.19,954.2,0.00199,0,2.04,1833,0.0001809,0,0.44,2136,0.00006467,0,0.25,0,0,0,0
7,,0818SOMANYA_COL,MANYA KROBO,mtn,925.7,118.18,0,0,1834,165.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,,0819KOFORIDUA_3,NEW JUABENG,mtn,925.7,645.14,0,0,1827,63.91,0,0,2123,828.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
