1096,Abofu,ABOFU,TIGO/AIRTEL,954.2,0.00004609,46.09,0.31,954.2,0.00003952,39.52,0.21,944.2,0.0000189,18.9,0.20,937.2,0.0000177,17.7,0.19,950.2,0.00004574,45.74,0.31,95.42,0.00002202,22.02,0.21,95.42,0.00009066,90.66,0.44,944.2,0.00007095,70.95,0.41,941.2,0.00007095,70.95,0.41,954.2,0.00017835,178.35,0.61
4293,ABOKOBI,ABOKOBI,TIGO/AIRTEL/VODAFONE,958.7,0.00003955,39.55,0.29,954.2,0.00001935,19.35,0.29,958.7,0.00002118,21.18,0.21,956.7,0.00001224,12.24,0.13,952.2,0.00003289,32.89,0.3,944.2,0.00006742,67.42,0.38,,,,,,,,,,,,,,,,
35,Abossey Okai Zongo,ABOSSE OKAI ZONGO,AIRTEL,946.2,0.00008819,88.19,0.43,955.2,0.00010526,105.26,0.47,946.2,0.00005613,56.13,0.34,955.2,0.00003543,35.43,0.27,955.2,0.00011753,117.53,0.49,955.2,0.00002967,29.67,0.41,955.2,0.00007286,72.86,0.39,955.2,0.00002074,20.74,0.74,958.2,0.00007994,79.94,0.41,955.2,0.00005699,56.99,0.34
,OLD MTN HEAD OFFICE,ABOSSEY OKAI ROUNDABOUT,MTN/VODAFONE,956.7,0.00025331,253.31,0.75,952.7,0.00020223,202.23,0.65,952.2,0.00015773,157.73,0.63,954.7,0.00029155,291.55,0.78,944.7,0.00020125,201.25,0.64,957.7,0.00022862,228.62,0.69,924.2,0.00067304,673.04,1.18,937.7,0.00057948,579.48,1.10,954.7,0.00053105,531.05,1.08,954.7,0.0002061,206.1,0.65
    ,OLD MTN HEAD OFFICE,ABOSSEY OKAI ROUNDABOUT,VODAFONE,956.7,0.00025331,253.31,0.75,952.7,0.00020223,202.23,0.65,952.7,0.00015773,157.73,0.63,954.7,0.00029155,291.55,0.78,944.7,0.00020125,201.25,0.64,957.7,0.00022862,228.62,0.69,924.2,0.00067304,673.04,1.18,937.7,0.00057948,579.48,1.1,954.7,0.00053105,531.05,1.08,954.7,0.0002061,206.1,0.65
1190,Abossey Okai Zongo,ABOSSEY OKAI ZONGO,TIGO,936.2,0.00002982,29.82,0.25,937.7,0.00009686,96.86,0.48,937.7,0.00009686,96.86,0.45,952.7,0.00005032,50.32,0.45,942.7,0.00009951,99.51,0.67,942.7,0.00021283,212.83,0.79,946.2,0.00022608,226.08,0.61,942.7,0.00017941,179.41,0.73,956.2,0.00025617,256.17,0.73,942.7,0.00001804,18.04,0.61
1165,Accra Academy SSS,ACADEMY,TIGO,938.2,0.00025095,250.95,0.73,943.7,0.00035931,359.31,0.87,943.7,0.00069891,698.91,1.21,944,0.00039844,398.44,0.92,941.20,0.00017178,171.78,0.60,943.7,0.00017274,172.74,0.60,941.2,0.00028883,288.83,0.78,944,0.0004522,452.20,0.98,938.2,0.00057051,570.51,1.10,943.7,0.0030251,3025.10,0.80
,0115ACC_CENTRAL,ACCRA CENTRAL,MTN,959.20,0.00000885,8.85,0.13,959.2,0.00001229,12.29,0.13,0,0.00001256,12.56,0.18,0,0.00000725,7.25,0.12,0,0.00000913,9.13,0.13,958.2,0.00000782,7.82,0.12,959.2,0.00000817,8.17,0.14,957.2,0.00001101,11.01,0.17,955.3,0.00001314,13.14,0.19,944.2,0.00001012,10.12,0.11
,PREMIER TOWER,ACCRA CENTRAL,AIRTEL,959.20,0.00000885,8.85,0.13,959.2,0.00001229,12.29,0.16,0,0.00001256,12.56,0.18,0,0.00000725,7.25,0.12,0,0.00000913,9.13,0.13,958.2,0.00000787,7.87,0.12,959.2,0.00000817,8.17,0.14,957.2,0.00001101,11.01,0.17,955.3,0.00001314,13.14,0.19,944.2,0.00001017,10.17,0.11
1242,1242ACRA_NEWTOW,ACCRA NEW TOWN,MTN/AIRTEL,940.7,0.00004276,42.76,0.30,936.7,0.00020551,205.51,0.66,940.2,0.00047408,474.08,1.00,152.2,0.00092964,929.64,1.40,942.7,0.00000108,1.08,1.51,941.7,0.00091509,915.09,1.41,942.7,0.0007975,797.50,1.30,941.2,0.00080607,806.07,1.38,955.2,0.00045972,459.72,0.98,955.2,0.00069396,693.96,1.23
GAB4027,DCS_ACCRA_NEWTOWN_OT,ACCRA NEWTOWN,VODAFONE,952.7,0.00011702,117.02,0.5,952.7,0.0001084,108.4,0.52,959.2,0.00015381,153.81,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Accra Poly,ACCRA POLY,AIRTEL,957.7,0.00023824,238.24,0.70,957.7,0.00027542,275.42,0.75,957.7,0.00020473,204.73,0.65,955.2,0.00007068,70.68,0.38,957.7,0.00043799,437.99,0.95,957.7,0.00043169,431.69,0.93,958.2,0.00009344,93.44,0.44,957.7,0.0001336,133.6,0.52,957.7,0.00009289,92.89,0.44,952.2,0.00010718,107.18,0.47
