8,,Takoradi Beach Road,SEKONDI-TAKORADI,airtel,953.2,0.00003736,37.36,0.28,952.7,0.00008385,83.85,0.42,958.7,0.00008059,80.59,0.41,952.7,0.00003492,34.92,0.27,958.7,0.00005918,59.18,0.35,956.7,0.00004968,49.68,0.32,954.7,0.00011082,110.82,0.6,954.7,0.00000674,6.74,0.12,959.2,0.00003197,31.97,0.25,952.7,0.00002428,24.28,0.26,,,
8,,Takoradi Airport Ridge,SEKONDI-TAKORADI,airtel,952.7,0.00015567,155.67,0.57,946.7,0.00004415,44.15,0.3,938.7,0.0002229,222.9,0.69,940.7,0.00095463,954.63,1.46,958.7,0.00096518,965.18,1.43,952.7,0.00047733,477.33,1,954.2,0.00022527,225.27,0.69,958.2,0.00007535,75.35,0.4,956.7,0.00088422,884.22,1.32,955.2,0.00002826,28.26,0.24,,,
8,,Tanokrom West,SEKONDI-TAKORADI,Airtel/Tigo,949.2,0.00031244,312.44,0.8,950.7,0.00010263,102.63,0.46,952.1,0.0001529,152.9,0.56,956.7,0.00011999,119.99,0.5,958.2,0.0000454,45.4,0.31,957.2,0.00009436,94.36,0.44,943.3,0.00017517,175.17,0.61,950.7,0.00019841,198.41,1.02,950.7,0.00016911,169.11,0.69,951.2,0.00056404,564.04,1.09,,,
8,,Lagos Town,Sekondi Takoradi Metropolitan,tigo,954.2,0.0001477,147.7,0.57,956.7,0.00023068,230.68,0.69,958.7,0.0003518,351.8,0.85,953.2,0.00033369,333.69,0.84,959.7,0.0000019,1.9,1.99,954.7,0.00000117,1.17,1.56,958.7,0.00000111,1.11,1.52,958.7,0.00064522,645.22,1.16,959.2,0.00014786,147.86,0.55,958.7,0.00055444,554.44,1.07,,,
8,,Tanokrom East,Sekondi Takoradi Metropolitan,tigo,957.2,0.00027901,279.01,0.76,936.7,0.00012659,126.59,0.51,952.7,0.00008647,86.47,0.43,953.2,0.00003431,34.31,0.26,959.2,0.00034354,343.54,0.91,954.2,0.0005163,516.3,1.06,958.2,0.00016686,166.86,0.61,958.2,0.0005112,511.2,1.04,953.2,0.00012589,125.89,0.51,939.2,0.00050303,503.03,1.03,,,
8,,Fijai West,Sekondi Takoradi Metropolitan,tigo,945.7,0.00016017,160.17,0.7,949.7,0.00012637,126.37,0.51,945.2,0.00009607,96.07,0.44,945.2,0.00021953,219.53,0.65,945.2,0.00063325,633.25,1.15,945.2,0.00020263,202.63,0.65,940.2,0.00005852,58.52,0.35,941.2,0.00006607,66.07,0.37,945.2,0.00003529,35.29,0.27,945.2,0.00001575,15.75,0.18,,,
8,,Takoradi Kojokrom,SEKONDI-TAKORADI,airtel,952.7,0.0001902,190.2,0.63,952.7,0.00086068,860.68,1.35,952.7,0.00028247,282.47,0.77,954.2,0.00030137,301.37,0.8,954.2,0.00013837,138.37,0.54,954.7,0.00002002,20.02,0.2,954.2,0.00003756,37.56,0.28,952.7,0.00002304,23.04,0.22,954.2,0.00006375,63.75,0.36,958.7,0.00020472,204.72,0.66,,,
8,,Harbour Ghana Post,Sekondi Takoradi Metropolitan,tigo,943.7,0.0003996,399.6,0.94,953.2,0.00049074,490.74,1.01,957.7,0.00043455,434.55,0.97,953.2,0.00023628,236.28,0.7,959.2,0.00009509,95.09,0.44,943.7,0.0005432,543.2,1.12,952.7,0.00028711,287.11,0.72,957.7,0.0001656,165.6,0.59,958.7,0.00037196,371.96,0.88,959.2,0.00028698,286.98,0.77,,,
8,,DCS_KWEIKUMAKROM,SHAMA AHANTA EAST,vodafone,955.2,0.00009238,92.38,0.44,958.2,0.00020047,200.47,0.64,953.2,0.00029613,296.13,0.78,955.2,0.00000234,2.34,2.21,955.2,0.00013165,131.65,0.52,953.2,0.00011184,111.84,0.48,946.2,0.00008633,86.33,0.42,953.2,0.00012051,120.51,0.57,950.7,0.00008082,80.82,0.41,955.7,0.00006601,66.01,0.38,,,
8,GH 0165,Axim,AXIM,airtel,943.7,0.00000999,9.99,0.14,953.7,0.0000165,16.5,0.18,938.2,0.00004539,45.39,0.24,943.7,0.00004319,43.19,0.3,943.7,0.00002369,23.69,0.22,953.7,0.0000126,12.6,6.16,945.7,0.00006309,63.09,0.36,943.7,0.00001682,16.82,0.18,952.7,0.00001758,17.58,0.19,938.2,0.00005132,51.32,0.33,,,
