,,,,,,,,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
6,FUMESUA_ABIREM,-1.539883,6.723000,900M,KUMASI METRO,ASHANTI,vodafone,952.2,0.00019655,0,0.64,1820,0.00002159,0,0.15,2163,0.00000182,0,0.04,943.7,0.0002221,0,0.68,1820,0.00010987,0,0.34,2163,0.00002381,0,0.15,951.7,0.00014482,0,0.55,1820,0.00006515,0,0.26,2162,0.00000886,0,0.09,0,0,0,0,,,
10,1223APLAKU_TOP,-0.33014300,5.52808700,900MHZ,GA,Greater Accra Region,mtn,952.2,0.00000147,1.47,1.76,952,0.0000015,1.5,1.76,955.7,0.00000125,1.25,1.62,952.2,0.00075266,752.66,1.26,959.2,0.00000153,1.53,1.79,952.2,0.00000108,1.08,1.51,952.2,0.00000136,1.36,1.69,952.2,0.00000136,1.36,1.69,952.7,0.00000123,1.23,1.63,958.2,0.00000127,1.27,1.63,,,
10,1240OSU_3,-0.16991000,5.55705000,900MHZ,ACCRA METRO,Greater Accra Region,mtn,952.2,0.00018135,181.35,0.61,952.2,0.00016913,169.13,0.59,957.2,0.00018101,181.01,0.61,956.7,0.00014955,149.55,0.55,952.2,0.00012227,122.27,0.51,952.2,0.00009011,90.11,0.43,952.2,0.0000942,94.2,0.46,952.2,0.00009384,93.84,0.47,952.2,0.0000887,88.7,0.43,952.2,0.0001035,103.5,0.47,,,
6,Ashtown,-1.61833612,6.70666528,900,KUMASI,Ashanti,airtel,952.2,0.00096891,0,1.42,955.7,0.00157,0,1.81,955.7,0.00634,0,3.63,1856,0.00143,0,1.23,1856,0.00099278,0,1.03,1826,0.0009134,0,0.99,2138,0.00005491,0,0.27,2162,0.0000881,0,0.29,2163,0.00117,0,1.09,0,0,0,0,,,
10,Airport Residential Area,-0.1865,5.60662,900,ACCRA-TEMA,Greater Accra,airtel,952.2,0.00012321,123.21,0.51,952.2,0.0001499,149.9,0.56,958.2,0.00020501,205.01,0.66,952.2,0.00010324,103.24,0.46,956.7,0.00032102,321.02,0.82,956.7,0.00025173,251.73,0.73,958.2,0.00028434,284.34,0.77,958.2,0.00022334,223.34,0.77,952.2,0.00027727,277.27,0.77,958.2,0.00044296,442.96,0.95,,,
8,Bogoso,-2.05706,5.51357,900,PRESTEA,Western,airtel,952.2,0.00000158,1.58,0.06,954.2,0.00000117,1.17,0.04,957.2,0.00000124,1.24,0.06,953.7,0.00005772,57.72,0.01,958.7,0.00036168,361.68,0.12,939.7,0.00060153,601.53,0.04,959.2,0.00005661,56.61,0.01,957.7,0.00009329,93.29,0.07,956.2,0.00033432,334.32,0.02,0,0,0,0,,,
4,Akuntanim rep,-2.787353,7.308039,,DORMAA,Brong Ahafo,expresso,952.2,0,62,0,952.2,0.000062,62,0,954.7,0.000059,59,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
10,Achimota(old15),-0.2479,5.6284,,AMA,Greater Accra,expresso,952.2,0.00054205,542.05,0.03,959.2,0.00078005,780.05,0.04,955.2,0.00071526,715.26,0.04,955.2,0.00000136,1.36,0.06,955.2,0.000136,136,0.05,953.2,0.00000109,1.09,0.04,952.2,0.00000104,1.04,0.04,952.2,0.00000104,1.04,0.04,952.2,0.00835557,8355.57,0.04,952.2,0.0004893,489.3,0.03,,,
1,Bawkuzua001,-0.23767,11.05368,,BAWKU,Upper East,expresso,952.2,0.000035,35,0.17,1860,0.00007,70,0.02,2123,0.000062,62,0.01,958.2,0.000069,69,0.11,1839,0.00005,50,0.02,2121,0.000065,65,0,958.2,0.000063,63,0.12,1842,0.000065,65,0.02,2122,0.000069,69,0.01,0,0,0,0,,,
8,Beku,-2.49787,4.97023,,AHANTA WEST,Western,expresso,952.2,0.00001049,10.49,0.2,951.2,0.00000593,5.93,0.16,947.2,0.00001277,12.77,0.13,947.2,0.00002817,28.17,0.22,947.2,0.00002917,29.17,0.24,955.2,0.00002769,27.69,0.23,956.2,0.00002689,26.89,0.23,955.2,0.0000222,22.2,0.22,957.7,0.0000382,38.2,0.26,0,0,0,0,,,
8,Bogoso,-2.01666,5.57676,,Tarkwa Nsuaem,Western,expresso,952.2,0.00000158,1.58,0.06,954.2,0.00000117,1.17,0.04,957.2,0.00000124,1.24,0.06,953.7,0.00005772,57.72,0.01,958.7,0.00036168,361.68,0.12,939.7,0.00060153,601.53,0.04,959.2,0.00005661,56.61,0.01,957.7,0.00009329,93.29,0.07,956.2,0.00033432,334.32,0.02,0,0,0,0,,,
6,ANYINAM_AS,-1.640720,6.645900,900M,KUMASI METRO,ASHANTI,vodafone,952.2,0.00299,0,2.5,1808,0.00006399,0,0.3,2123,0.00053139,0,0.73,944.7,0.00095256,0,1.41,1856,0.00011989,0,0.35,2122,0.00014954,0,0.38,947.2,0.00030579,0,0.8,1811,0.00010947,0,0.34,2122,0.00092064,0,0.96,0,0,0,0,,,
4,DCS_KASAPIN,-2.803584,6.942654,1800M,ASUNAFO NORTH,BRONG AHAFO,vodafone,952.2,0.00000029,32,0.23,951.2,-0.00003,30,0.29,949.7,-0.000031,31,0.25,1860,-0.000036,36,0.21,1860,-0.000038,38,0.15,1832,-0.000032,32,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
9,ASUKWA,-0.976970,5.228710,900M,MFANTSIMAN,CENTRAL,vodafone,952.2,0.00008877,88.77,0,1860,0.00002127,21.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
8,BOGOSO,-2.016530,5.576920,900M,WASSA WEST,WESTERN,vodafone,952.2,0.00000158,1.58,0.06,954.2,0.00000117,1.17,0.04,957.2,0.00000124,1.24,0.06,953.7,0.00005772,57.72,0.01,958.7,0.00036168,361.68,0.12,939.7,0.00060153,601.53,0.04,959.2,0.00005661,56.61,0.01,957.7,0.00009329,93.29,0.07,956.2,0.00033432,334.32,0.02,0,0,0,0,,,
6,1925ANWOMASO,-1.53066000,6.69420000,900MHZ,KUMASI METRO,Ashanti Region,mtn,952.2,0.00051757,0,1.04,954.2,0.00058489,0,1.1,947.2,0.0000822,0,0.42,1853,0.00000205,0,0.05,1853,0.0000019,0,0.04,1853,0.000000274,0,0.05,2122,0.00000283,0,0.05,2138,9.3425E-07,0,0.03,2123,0.0000017,0,0.04,0,0,0,0,,,
7,3832BEGORO_4,-0.37199000,6.38020000,900MHZ,FANTEAKWA,Eastern Region,mtn,952.2,56.64,0,0,1860,31.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
7,3883POTROASE,-0.56509400,6.11002000,900MHZ,EAST AKIM,Eastern Region,mtn,952.2,2.71,0,0,1860,27.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1,3655NAVRNGO_MIS,-1.07830550,10.89011100,900MHZ,KASSENA NANKANA,Upper East Region,mtn,952.2,0.00012463,124.63,0.01,1886,0.00011131,111.31,0.01,0,0,0,0,955.2,0.00001386,13.86,0.01,1887,0.00006243,62.43,0.01,0,0,0,0,957.2,0.00012736,127.36,0.01,1809,0.00011331,113.31,0.01,0,0,0,0,0,0,0,0,,,
2,3698KOJOPERE,-2.06222000,10.39420000,900MHZ,SISSALA,Upper West Region,mtn,952.2,0.00002,20,0.96,0,0,0,0,0,0,0,0,953.7,0.000019,19,1.02,0,0,0,0,0,0,0,0,953.7,0.000023,23,0.63,0,0,0,0,0,0,0,0,0,0,0,0,,,
6,Ashtown,-1.61833612,6.70666528,GSM 900,Kumasi Metropolitan,Ashanti,tigo,952.2,0.00096891,0,1.42,955.7,0.00157,0,1.81,955.7,0.00634,0,3.63,1856,0.00143,0,1.23,1856,0.00099278,0,1.03,1826,0.0009134,0,0.99,2138,0.00005491,0,0.27,2162,0.0000881,0,0.29,2163,0.00117,0,1.09,0,0,0,0,,,
4,Brekum Kato,-2.56833395,7.43388487,GSM 900,Berekum Municipal,Brong Ahafo,tigo,952.2,0.00000038,37,0.12,943.7,0.00003,30,0.38,953.2,0.00003,30,0.28,1853,0.00005,50,0.04,1853,0.000042,42,0.09,1832,0.000049,49,0.04,2122,0.000051,51,0.04,2122,0.000048,48,0.05,2124,0,53,0,0,0,0,0,,,
7,Aburi Atwiesen 1800,-0.17583018,5.84194561,DCS 1800,Akuapim South,Eastern,tigo,952.2,688.96,0,0,1823,74.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
10,Aviation,-0.1762972,5.61667311,GSM 900,Accra Metropolis,Greater Accra,tigo,952.2,0.00000336,3.36,3.78,959.2,0.0000038,3.8,2.82,946.7,0.00000303,3.03,2.52,951.7,0.00000257,2.57,2.32,954.2,0.00000147,1.47,1.72,954.2,0.00046299,462.99,0.99,959.2,0.00095417,954.17,1.41,950.2,0.00061882,618.82,1.13,950.2,0.00066481,664.81,1.18,0,0.00049516,495.16,1.02,,,
10,Dakuman_Junction,-0.25629843,5.57798198,GSM 900,Accra Metropolis,Greater Accra,tigo,952.2,0.00003829,38.29,0.4,957.2,0.0002311,231.1,0.69,952.2,0.00005367,53.67,0.33,952.2,0.00029017,290.17,0.79,938.7,0.00048256,482.56,1.01,952.2,0.00022136,221.36,0.68,955.7,0.00009328,93.28,0.44,952.2,0.00049145,491.45,1.02,938.7,0.00019174,191.74,0.63,952.2,0.00011744,117.44,0.49,,,
8,Bogoso,-2.00841592,5.56667098,GSM 900,Prestea - Huni Valley,Western,tigo,952.2,0.00000158,1.58,0.06,954.2,0.00000117,1.17,0.04,957.2,0.00000124,1.24,0.06,953.7,0.00005772,57.72,0.01,958.7,0.00036168,361.68,0.12,939.7,0.00060153,601.53,0.04,959.2,0.00005661,56.61,0.01,957.7,0.00009329,93.29,0.07,956.2,0.00033432,334.32,0.02,0,0,0,0,,,
4,Duayaw Nkwanta,-2.10639212,7.17305818,900,DUAYAW NKWANTA,Brong Ahafo,airtel,952.2,0.00000033,26,0.45,938.7,-0.000029,29,0.33,938.7,-0.00003,30,0.28,1851,-0.000042,42,0.09,1850,-0.000055,55,0.02,1850,-0.000042,42,0.1,2138,-0.000036,36,0.21,2136,-0.000042,42,0.13,2138,0,30,0.17,0,0,0,0,,,
4,Kwapong,-2.47997446,6.61427776,900,KUKUOM,Brong Ahafo,airtel,952.2,0.00000065,36,0.61,958.2,-0.000023,23,0.65,954.2,-0.000026,26,0.48,1814,-0.00005,50,0.04,1809,-0.000062,62,0.01,1808,-0.000048,48,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
10,Kokomlemle,-0.21292,5.57837,900/1800,ACCRA-TEMA,Greater Accra,airtel,952.2,0.00021962,219.62,0.69,947.2,0.00032773,327.73,0.83,952.2,0.00018413,184.13,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
8,Sekondi Esikado,-1.71667,4.94549,900/1800,SEKONDI-TAKORADI,Western,airtel,952.2,0.00005452,54.52,0.43,955.2,0.00025184,251.84,0.73,955.2,0.00020687,206.87,0.65,958.2,0.00015808,158.08,0.57,959.2,0.00027731,277.31,0.76,953.7,0.00013477,134.77,0.57,958.2,0.00000124,1.24,1.6,955.7,0.00035467,354.67,0.85,953.7,0.00026452,264.52,0.75,0,0,0,0,,,
4,JAMERA,-2.626170,7.969180,900M,JAMAN NORTH,BRONG AHAFO,vodafone,952.2,0.00000002,50,0.02,955.2,0.000053,53,0.02,954.2,0.000048,48,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
4,KWAPONG,-2.480010,6.614440,900M,ASUNAFO SOUTH,BRONG AHAFO,vodafone,952.2,0.00000065,36,0.61,958.2,-0.000023,23,0.65,954.2,-0.000026,26,0.48,1814,-0.00005,50,0.04,1809,-0.000062,62,0.01,1808,-0.000048,48,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
10,KOKOMLEMLE,-0.211190,5.577430,900M,ACCRA METRO,GREATER ACCRA,vodafone,952.2,0.00021962,219.62,0.69,947.2,0.00032773,327.73,0.83,952.2,0.00018413,184.13,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
10,1539NEW_MADZORN,-0.10690300,5.69276400,900MHz,TEMA,Greater Accra Region,mtn,952.2,0.00044373,443.73,0.96,952.2,0.00017348,173.48,0.6,953.2,0.00025663,256.63,0.74,955.7,0.00047868,478.68,0.99,953.2,0.00025715,257.15,0.73,959.2,0.00027611,276.11,0.75,958.7,0.00029114,291.14,0.77,958.7,0.00036255,362.55,0.86,959.2,0.000398,398,0.91,959.2,0.00058596,585.96,0.1,,,
1,1613ZOKO_TAROGO,-0.90424000,10.91160000,900MHZ,BONGO,Upper East Region,mtn,952.2,0.00025427,254.27,0.02,1884,0.00008751,87.51,0.01,0,0,0,0,958.2,0.00021304,213.04,0.01,1870,0.00013342,133.42,0.02,0,0,0,0,952.7,0.00005322,53.22,0.01,1808,0.00001792,17.92,0.01,0,0,0,0,0,0,0,0,,,
2,1671WALEBELE,-1.96464000,10.51346000,900MHZ,SISSALA,Upper West Region,mtn,952.2,0.000027,27,0.41,0,0,0,0,0,0,0,0,954.2,0.000027,27,0.79,0,0,0,0,0,0,0,0,954.2,0.000037,37,0.26,0,0,0,0,0,0,0,0,0,0,0,0,,,
4,Duayaw Nkwanta,-2.10639212,7.17305818,GSM 900,Tano North,Brong Ahafo,tigo,952.2,0.00000033,26,0.45,938.7,-0.000029,29,0.33,938.7,-0.00003,30,0.28,1851,-0.000042,42,0.09,1850,-0.000055,55,0.02,1850,-0.000042,42,0.1,2138,-0.000036,36,0.21,2136,-0.000042,42,0.13,2138,0,30,0.17,0,0,0,0,,,
4,Kwapong,-2.47997446,6.61427776,GSM 900,Asunafo South,Brong Ahafo,tigo,952.2,0.00000065,36,0.61,958.2,-0.000023,23,0.65,954.2,-0.000026,26,0.48,1814,-0.00005,50,0.04,1809,-0.000062,62,0.01,1808,-0.000048,48,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
10,Kokomlemle,-0.21194874,5.57694202,GSM 900,Accra Metropolis,Greater Accra,tigo,952.2,0.00021962,219.62,0.69,947.2,0.00032773,327.73,0.83,952.2,0.00018413,184.13,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
10,Race Course,-0.26932507,5.61228119,GSM 900,Accra Metropolis,Greater Accra,tigo,952.2,0.00012896,128.96,0.68,936.7,0.00019777,197.77,0.65,953.2,0.00015512,155.12,0.6,936.7,0.00016936,169.36,0.63,944.2,0.00019362,193.62,64,944.2,0.00017758,177.58,0.61,944.2,0.00008104,81.04,0.41,944.2,0.00006729,67.29,0.31,944.2,0.00010093,100.93,0.46,944.2,0.00008404,84.04,0.43,,,
10,Tabora(old29),-0.2605,5.6085,,AMA,Greater Accra,expresso,952.2,0.00001049,10.49,0.2,951.2,0.00000593,5.93,0.11,947.7,0.00001277,12.77,0.16,944.2,0.00001817,18.17,0.19,947.7,0.00001911,19.11,0.2,945.7,0.00001769,17.69,0.19,942.2,0.00002012,20.12,0.2,938.7,0.00001689,16.89,0.19,947.5,0.0000222,22.2,0.22,947.5,0.00003833,38.33,0.28,,,
10,KISSIEMAN,-0.210615,5.639256,900M,ACCRA METRO,GREATER ACCRA,vodafone,952.2,0.00004731,47.31,0.31,952.2,0.00016451,164.51,0.58,953.2,0.00014414,144.14,0.38,953.2,0.0001835,183.5,0.61,952.2,0.0001011,101.1,0.45,943.7,0.00011505,115.05,0.58,943.7,0.00008191,81.91,1.32,953.7,0.00002945,29.45,0.28,953.7,0.00004289,42.89,0.98,953.2,0.00002616,26.16,0.48,,,
10,West Legon,-0.21012,5.63904,900,ACCRA-TEMA,Greater Accra,airtel,952.2,0.00004731,47.31,0.31,952.2,0.0001645,164.5,0.58,953.2,0.00014414,144.14,0.38,953.2,0.0001535,153.5,0.61,143.7,0.0001011,101.1,0.45,943.7,0.00011505,115.05,0.58,943.7,0.00008191,81.91,1.32,953.7,0.00002945,29.45,0.78,953.7,0.00004289,42.89,0.95,953.2,0.0000201,20.1,0.45,,,
2,Wa Police Quarters,-2.49721,10.0653,900,WA,Upper West,airtel,952.2,0.000038,38,0.27,1854,0.000048,48,0.05,2162,0.000053,53,0.03,957.2,0.000051,51,0.31,1854,0.000053,53,0.07,2163,0.000069,69,0.02,953.2,0.000049,49,0.3,1854,0.000059,59,0.03,2163,0.000054,54,0.02,0,0,0,0,,,
10,OSU_2,-0.17894,5.55315,900,ACCRA-TEMA,Greater Accra,airtel,952.2,0.00018132,181.32,0.61,952.2,0.00016913,169.13,0.59,957.2,0.00018101,181.01,0.61,956.7,0.00014955,149.55,0.55,952.2,0.00012227,122.27,0.51,952.2,0.00009011,90.11,94.2,952.2,0.0000942,94.2,0.46,952.2,0.00009384,93.84,0.47,952.2,0.0000887,88.7,0.43,952.2,0.0001035,103.5,0.47,,,
6,0384DADIESOABA,-1.61190000,6.67544000,900MHZ,KUMASI METRO,Ashanti Region,mtn,952.2,0.00385,0,2.84,952.2,0.00082468,0,1.31,957.2,0.00028222,0,0.55,1827,0.00014441,0,0.39,1821,0.00016513,0,0.42,1821,0.00028222,0,0.55,2162,0.00032926,0,0.57,2162,0.00015886,0,0.4,2163,0.00033585,0,0.58,0,0,0,0,,,
6,0472ASOWA_3,-1.59925000,6.67118000,900MHZ,KUMASI METRO,Ashanti Region,mtn,952.2,0.00080009,0,1.29,930.7,0.00165,0,1.86,954.2,0.00127,0,1.63,1824,0.00008653,0,0.3,1824,0.00017726,0,0.44,1821,0.00046989,0,0.71,2128,0.00118,0,0.09,2127,0.00036895,0,0.61,2128,0.0003691,0,0.61,0,0,0,0,,,
6,0421CULTUR_CNTR,-1.62909000,6.70257000,900MHZ,KUMASI METRO,Ashanti Region,mtn,952.2,0.00050455,0,1.02,952.2,0.00032045,0,0.81,952.2,0.00053921,0,1.06,1824,0.00053681,0,0.76,1821,0.00038381,0,0.64,1821,0.00042989,0,0.68,2163,0.00009265,0,0.18,2163,0.00015116,0,0.39,2163,0.00015461,0,0.39,0,0,0,0,,,
6,0443KEJETIA_2,-1.62518000,6.69898000,900MHZ,KUMASI METRO,Ashanti Region,mtn,952.2,0.00284,0,0,1823,0.00299,0,0,2122,0.00052975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
6,0392MANHYIA_3,-1.60726000,6.70454000,900MHZ,KUMASI METRO,Ashanti Region,mtn,952.2,0.00095732,0,1.41,957.2,0.00071211,0,1.22,954.7,0.00092182,0,1.38,1829,0.0006662,0,0.85,1829,0.00041112,0,0.66,1829,0.00047044,0,0.71,2163,0.00015042,0,0.39,2163,0.00007071,0,0.26,2163,0.00015626,0,0.39,0,0,0,0,,,
6,0399DABINE_3,-1.62761111,6.63200000,900MHZ,KUMASI METRO,Ashanti Region,mtn,952.2,0.00045258,0,0.97,1844,1.9068E-07,0,0.01,2162,0.00016791,0,0.41,955.2,0.00103,0,1.47,1854,4.4341E-07,0,0.02,2162,0.00022545,0,0.47,955.2,0.00053006,0,1.05,1844,1.9175E-07,0,0.01,2163,0.00004524,0,0.21,0,0,0,0,,,
6,0361EMENA,-1.54285000,6.67077000,900MHZ,KUMASI METRO,Ashanti Region,mtn,952.2,0.00053592,0,1.05,952.2,0.00105,0,1.48,952.7,0.00007047,0,1.21,1824,0.00008417,0,0.03,1823,0.00011386,0,0.35,1823,0.00002996,0,0.18,2163,0.00009428,0,0.3,2163,0.00003969,0,0.2,2162,0.0000744,0,0.27,0,0,0,0,,,
6,0363ATONSU_3,-1.58518000,6.64318000,900MHZ,KUMASI METRO,Ashanti Region,mtn,952.2,0.00026921,0,0.75,1823,0.00013384,0,0.38,2162,0.00005853,0,0.24,952.7,0.00018805,0,0.62,1827,0.00020934,0,0.47,2163,0.00006725,0,0.26,955.7,0.0003493,0,0.85,1821,0.00048426,0,0.72,2163,0.00017001,0,0.41,0,0,0,0,,,
6,0424BOMSO,-1.58182000,6.68192000,900MHZ,KUMASI METRO,Ashanti Region,mtn,952.2,0.00139,0,1.7,954.7,0.00215,0,2.12,959.2,0.00054621,0,1.06,1826,0.00013131,0,0.37,1823,0.0000807,0,0.29,1823,0.00022268,0,0.49,2168,0.00003406,0,0.18,2166,0.00009501,0,0.31,2168,0.00012452,0,0.35,0,0,0,0,,,
4,0802SAMPA,-2.69997000,7.95079000,900MHZ,JAMAN,Brong Ahafo Region,mtn,952.2,0,63,0,0,0,0,0,0,0,0,0,9054.2,0.000055,55,0.01,0,0,0,0,954.2,0.000057,57,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
10,0129ABELEMKPE,-0.22026000,5.61084000,900MHZ,ACCRA METRO,Greater Accra Region,mtn,952.2,0.00025906,259.06,0.73,956.7,0.00027322,273.22,0.75,957.2,0.00022929,229.29,0.69,958.2,0.00024295,242.95,0.72,952.2,0.00022569,225.69,0.68,957.2,0.00017328,173.28,0.6,957.2,0.00022537,225.37,0.68,959.2,0.00039344,393.44,0.9,957.2,0.00028344,283.44,0.77,959.2,0.00021533,215.33,0.67,,,
10,0288LAPAZ_2,-0.24206000,5.60318000,900MHZ,ACCRA METRO,Greater Accra Region,mtn,952.2,0.00051616,516.16,1.05,954.2,0.00023522,235.22,0.7,958.7,0.0005586,558.6,1.08,954.2,0.00093406,934.06,1.39,958.2,0.0001216,121.6,0.59,957.7,0.00034952,349.52,0.85,958.2,0.00060785,607.85,1.12,956.1,0.00026508,265.08,0,958.7,0.00058345,583.45,1.1,958.7,0.00044392,443.92,0.96,,,
10,0246WEST_LEGON,-0.21125000,5.64994400,900MHZ,TEMA MUNICIPAL AREA,Greater Accra Region,mtn,952.2,0.00047661,476.61,0.31,952.2,0.00016451,164.51,0.58,952.2,0.00004414,44.14,0.38,953.2,0.0001535,153.5,0.61,952.2,0.0001014,101.4,0.45,943.7,0.00011505,115.05,0.58,943.7,0.00008194,81.94,1.32,953.7,0.00002945,29.45,0.78,951.7,0.00004289,42.89,0.98,953.2,0.00002616,26.16,0.45,,,
10,0168MITSUBISHI,-0.25289000,5.57606000,900MHZ,ACCRA METRO,Greater Accra Region,mtn,952.2,0.00000186,1.86,0,952.2,0.00029682,296.82,0.95,952.2,0.0003344,334.4,0.95,952.2,0.00000266,2.66,2.41,952.2,0.00000291,2.91,2.41,952.2,0.00000141,1.41,1.73,952.2,0.0008522,852.2,1.33,952.2,0.00000116,1.16,1.53,952.2,0.0008094,809.4,1.5,952.2,0.00024696,246.96,0.08,,,
10,0183BUBUASHIE_2,-0.24175000,5.57814000,900MHZ,ACCRA METRO,Greater Accra Region,mtn,952.2,0.00019448,194.48,0.64,958.2,0.00025899,258.99,0.74,952.2,0.00002211,22.11,0.65,957.7,0.00026599,265.99,0.74,957.2,0.00019044,190.44,0.62,956.7,0.0001818,181.8,0.61,954.2,0.00016086,160.86,0.58,954.2,0.00016426,164.26,0.53,958.2,0.00016555,165.55,0.58,954.2,0.000194,194,0.63,,,
10,0230MADINA_2,-0.16228400,5.68578000,900MHZ,TEMA MUNICIPAL AREA,Greater Accra Region,mtn,952.2,0.00003869,38.69,0.28,932.7,0.00003869,38.69,0.28,934.7,0.00005614,56.14,0.34,932.7,0.00005383,53.83,0.33,931.7,0.00004325,43.25,0.3,932.7,0.0000191,19.1,0.2,931.7,0.000009,9,0.13,931.7,0.00002054,20.54,0.21,931.7,0.00004494,44.94,0.31,931.7,0.00006229,62.29,0.36,,,
10,0146GOLD_TULIP,-0.18156000,5.59355000,900MHZ,ACCRA METRO,Greater Accra Region,mtn,952.2,0,716.50UW,1.22,952.2,0.00025365,139.12UW,0.63,959.2,0.00003923,39.23,0.28,958.7,0.00006335,63.35,0.36,956.7,0.00002551,25.51,0.23,952.2,0.00011231,112.31,0.48,958.7,0.00008439,84.39,0.42,955.7,0.00015173,151.73,0.91,952.7,0.00039973,399.73,0.91,958.7,0.00000785,7.85,4.04,,,
10,Ogbojo Faasemkye,-0.14194542,5.67166663,900,ACCRA-TEMA,Greater Accra,airtel,952.4,0.00004731,47.31,0.36,937.2,0.00007288,72.88,0.39,942.2,0.00007706,77.06,0.4,958.7,0.00001969,19.69,0.2,952.7,0.00002494,24.94,0.22,938.2,0.0000655,65.5,0.39,952.7,0.00008086,80.86,0.41,955.7,0.00003208,32.08,0.26,952.7,0.00007526,75.26,0.39,952.7,0.00014732,147.32,0.55,,,
10,Ogbojo Faasemkye,-0.14194542,5.67166663,GSM 900,Ga East,Greater Accra,tigo,952.4,0.00004731,47.31,0.36,937.2,0.00007288,72.88,0.39,942.2,0.00007706,77.06,0.4,958.7,0.00001969,19.69,0.2,952.7,0.00002494,24.94,0.22,938.2,0.0000655,65.5,0.39,952.7,0.00008086,80.86,0.41,955.7,0.00003208,32.08,0.26,952.7,0.00007526,75.26,0.39,952.7,0.00014732,147.32,0.55,,,
10,1280TAIFA_2,-0.24902000,5.65333000,900MHZ,GA,Greater Accra Region,mtn,952.7,0.00016976,169.76,0.59,956.7,0.0001144,114.4,0.48,952.7,0.0000394,39.4,0.26,957.57,0.00005042,50.42,0.32,954.2,0.00001142,11.42,0.15,959.2,0.00005016,50.16,0.32,954.7,0.00001035,10.35,0.22,956.2,0.00001457,14.57,0.21,954.7,0.00002029,20.29,0.18,957.7,0.00002177,21.77,0.21,,,
10,1115HONG_KONG_2,-0.25816000,5.59536000,900MHZ,ACCRA METRO,Greater Accra Region,mtn,952.7,0.00021961,219.61,0.67,957.2,0.00015499,154.99,0.56,957.2,0.00005321,53.21,0.33,957.2,0.00020269,202.69,0.65,957.7,0.00013634,136.34,0.53,957.2,0.00012341,123.41,0.5,958.2,0.00016378,163.78,0.58,957.2,0.00013895,138.95,0.54,956.2,0.0001686,168.6,0.59,956.2,0.0001612,161.2,0.58,,,
10,1103CIRCLE,-0.21740000,5.57277000,900MHZ,ACCRA METRO,Greater Accra Region,mtn,952.7,0.00009705,97.05,0.46,952.7,0.00344764,3447.64,0.87,952.7,0.00397314,3973.14,0.92,952.7,0.00025144,251.44,0.72,953.2,0.00008969,89.69,0.43,947.7,0.00006948,69.48,0.38,952.27,0.00013678,136.78,0.54,958.7,0.0001696,169.6,0.59,958.7,0.00007155,71.55,0.38,952.7,0.00009705,97.05,0.46,,,
6,Ahinsin Estate,-1.59124,6.6645,900/1800,KUMASI,Ashanti,airtel,952.7,0.00147,0,1.75,954.7,0.00020298,0,0.65,952.7,0.00131,0,1.61,1853,0.00033279,0,0.59,1818,0.00016658,0,0.42,1824,0.00013454,0,0.38,2163,0.00025446,0,0.5,2163,0.00009558,0,0.31,2164,0.0002775,0,0.53,0,0,0,0,,,
4,Atronie,-2.40739,7.15255,900,ASUTIFI,Brong Ahafo,airtel,952.7,0.00000063,26,0.45,954.7,0.000023,23,0.63,959.2,0.000022,22,0.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
10,Alajo,-0.21444307,5.59111309,900/1800,ACCRA-TEMA,Greater Accra,airtel,952.7,0.00005117,51.17,0.36,945.7,0.00008635,86.35,0.45,944.7,0.00008251,82.51,0.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
